0,"iPad-konkurransen vil bli hardere og hardere , men Huawei S7 er ikke den største utfordreren ."
0,"Nettbrett-markedet ble strengt tatt erklært dødt og begravet for ganske mange år siden , først og fremst fordi teknologien ikke var moden nok til å flytte Windows over fra en kraftig PC til en altfor svak miniatyrversjon , men også fordi folk flest , de som skal finansiere herligheten , ikke fikk de såkalte tablet-PCene til å passe inn noe sted ."
1,"Så lanserte Apple iPhone , en mobiltelefon med den inntil da beste berøringsfølsomme skjermen noensinne , og noen år etter at en anselig kundegruppe hadde"
1,"Hvis vi maser mye om iPad i denne testen er det altså fordi den per nå er den suverene markedslederen , og strengt tatt det eneste mediebrettet som har vist hvor bra det kan gjøres ."
1,"Steve Jobs ser til å ha løst nettbrettkoden , og plutselig har både kjente og ukjente produsenter fått hastverk med å få ut en utfordrer til det som enn så lenge er mediebrettkongen ."
1,"Den kommer med nestsiste offisielle versjon ( 2.1 ) , og har akkurat samme fordel for de mange som allerede sitter med en Android-mobil som iPad hadde for iPhone-brukere :"
1,Du vet umiddelbart hvor alt befinner seg .
0,"For det første er den sju tommer store skjermen langt mindre enn de 9.7 tommene du finner på Apples brett , mens designet er langt mer ordinært ."
0,Wow-faktoren er med andre ord ikke helt den samme .
0,Irriterende skjerm
0,"Den bruker gammeldags skjermteknologi , som gjør at du må trykke på menyene eller tastene for at den skal registrere valgene dine , ikke bare berøre den slik som på iPad , eller mobiltelefoner som HTC Desire eller iPhone ."
0,Det gjør brukeropplevelsen langt dårligere enn den burde vært .
0,"Avstanden mellom trykk- og berøringsfølsomme skjermer føles bare lenger og lenger , og førstnevnte gjør blant annet at en stadig vekk kommer borti uønskede menyer eller lenker , og at en nærmest må føre fingeren tydelig fra topp til bunn hvis en ønsker å scrolle nedover en nettside ."
1,Pussig nok kan du også ringe med S7 .
0,Ikke veldig elegant
0,"Dermed må videoen ( e ) uansett konverteres enten ned i oppløsning , eller over til et annet , mer spiselig format ."
1,Sjansen for at det faktisk funker uten konvertering er dog større her enn på iPad .
0,Kresent batteri
1,Batteritiden er en av tingene som virkelig har imponert med iPad .
0,"Vi vet at 3G-versjonen av iPad også får redusert batterilevetid så lenge den jobber mot 3G-nettet , men likevel er de rundt 3 - 4 timene vi har fått ut av S7 til sammenlikning beskjedne ."
0,"Tatt i betraktning at skjermen og enheten som sådan er markant mindre enn hos den ene store konkurrenten som per i dag finnes på det norske mediebrettmarkedet , hadde vi kanskje forventet at det skulle gjenspeiles bedre på vektskåla ."
1,"Huawei S7 veier nøyaktig et halvt kilo , eller 180 gram mindre enn iPad ."
1,Hurtig på visse områder
1,"Det er betraktelig enklere å skrive på S7 , ettersom bredden er såpass smal at grepet blir mer naturlig ."
0,"Det vil si , når jeg skriver betraktelig er det en liten overdrivelse , for det S7 vinner i smalhet , taper den på den allerede nevnte motstanden fra skjermen ."
0,"Her finnes ikke multitouch , og her finnes altså ikke berøringsfølsom skjerm , bare trykkfølsom ."
0,Dermed merker du tidlig at hurtigskriving ikke er noe alternativ .
0,"S7 klarer ikke henge med , og du må tvinge deg selv til å skrive langsommere ."
1,På andre områder er S7 imponerende hurtig .
1,"Websurfing viser at Huaweis mediebrett har potensiale , for her står den ikke mye tilbake for Apple-brettet ."
0,"Ulempen med den trykkfølsomme skjermen gir seg utslag også her , blant annet ved at du feilklikker på lenker når du skal scrolle ( fordi du , igjen , må være tydelig når du scroller ) ."
0,"Et annet irriterende moment tilhører hjemmeskjermen , som det ikke er mulig å orientere til portrettformat ."
0,Den fungerer bare i liggende modus .
0,Her er det for mange ting å sette fingeren på til at S7 kan anbefales som ditt første mediebrett .
0,"Skjermen blekner kraftig sammenliknet med iPad , og når Huawei i tillegg har valgt trykkfølsom teknologi , og ikke berøringsfølsom , så blir navigasjonen knotete og irriterende ."
0,"Da blir differansen mellom S7 og iPad cirka 1500 kroner , og med store innvendinger mot blant annet skjermkvalitet , touchteknologien og batterilevetiden er ikke en viss hurtighet , minnekortplass og Android alene nok til å forsvare prisen ."
1,Best er han i « Baby don't cry » og « Somebody Say Amen » .
1,Disse tre er platens beste sanger .
0,« To soldater » er en brutal fortelling om et miljø så voldelig og fylt av hat at det er vanskelig å forholde seg til det .
0,"Og selv om forfatterne i et etterord medgir at de har strukket strikken vel langt , er de også påpasselige med å understreke at situasjonen i enkelte svenske forsteder er i ferd med å komme ut av kontroll ."
1,En slik innertier kan man ikke få til hver gang .
1,Suveren mørkemannsdisco
1,Canadiske Arcade Fire inntar dansegulvet med en av årets beste plater .
1,Det er da man priser seg lykkelig over at Arcade Fire har laget det som kanskje er et av de mest ambisiøse og storslåtte verkene på denne siden av 2010 .
1,"Man vil ikke bli skuffet om man likte « The Suburbs » , platen hvor de vant det kommersielle publikum og mot alle odds endte opp med å få en Grammy-pris ."
1,« The Reflektor » viser et band som er mer dansbart enn noensinne .
1,"Kunststykket er at Arcade Fire fortsatt er seg selv , og låter som « We Exist » , « It's Never Over ( Oh Orpheus ) » , « You Already Know » kunne like godt ha dukket opp på en av deres forrige plater ."
1,"Selv når bandet viser frem tydelig inspirasjon fra haitisk ra-ra-musikk på « Here Come The Night Time » , høres det ut som Arcade Fire ."
1,Bandet har med « The Reflektor » tatt ting til et helt nytt nivå og ærlig talt er jeg bekymret for hvordan de noen gang kan komme til å overgå dette .
1,"Amerikansk folkemusikk , med dulcimer og greier , er ikke hverdagskost i Eurovision , men denne gjengen har lagt virkelig lagt seg i selen for å lage en positiv sang om å komme hjem til sine kjære ."
1,"Organisk , oppriktig og oppløftende ."
1,"En meget spesiell og sær intrige , men gjennom sin utvikling og sitt språk , vokser dette til et tiltrekkende og fiffig kriminaldrama ."
0,Utgangspunktet føles sært og spesielt :
0,Det sære og meget spesielle henger over åpningen av denne krimmen .
0,Det hele føles farlig nær karikaturen .
1,Romanen vokser på en vettug måte .
1,"Gjennom sitt mål , sin retning og sitt levende , detaljerte språk , ikledd mennesker av kjøtt og blod og nervetråder , kan vi , gradvis , ta til oss illusjonen om troverdighet ."
1,Dette var fiffig og det ble appetittlig fremført !
0,"At hun går løs på Neil Young , Bob Dylan og Tom Waits er likevel ikke udelt vellykket ."
1,Morsom tegneseriefiks
1,"Jeg ble stormforelsket i filmatiseringen av Frank Millers tegneserie ” Sin City ” , som han selv co-regisserte med Robert Rodriguez ."
1,"Og selv om ” The Spirit ” på langt nær er like god og original , er dette likevel en morsom tegneseriefiks på kino !"
1,"Han går på der purken stopper , og er åpenbart en tøffing som tåler mye og leges raskt ."
1,Strålende visuelle effekter
1,Det som først gjør seg bemerket i filmen er de visuelle effektene .
1,"De er , for det meste , strålende utført , i en minimalt troverdig stil ."
1,"Fotograf Bill Pope ( Matrix-filmene ) har fokusert på det mørke i sine bilder , bare forstyrret av enkelte tilfeller av slående fargebruk , som for eksempel The Spirits knallrøde slips ."
1,"Filmen ser veldig bra ut , og det synes å ha vært det viktigste i denne produksjonen ."
0,Litt anonym helt
0,Figurene er ikke like gode .
0,Eva Mendes er aldri bedre enn middelmådig i sine filmer .
1,Action veier opp
0,"Dialogen er heller ikke den beste , og er både dårlig skrevet og fremført i noen sekvenser ."
1,Men heldigvis er ikke dette en snakkefilm .
1,"Det er en actionfilm , og actionscenene gjennomføres med en stor porsjon slapstickhumor som i alle fall fikk meg til å le , selv om jeg visste jeg kanskje ikke burde ."
1,Spenstig TV om hus og hjem
1,"Vi nordmenn er gale etter bolig , enten det handler om kjøp og salg , interiør eller oppussing ."
0,Men historikken i både bygninger og interiør pirrer nysgjerrigheten langt mer enn programmet utnytter .
0,Hva med litt infografikk om kjennetegn for en periode eller stilart ?
0,Eller intervjuer med ekspertene der de får fortelle om det ?
0,"Det hadde gjort underverker , ikke minst for tempoet ."
0,Men det hadde vært befriende å en gang få se et boligprogram som så og hørtes litt mer ut som SVTs « Kobra » og litt mindre som tv-versjonen av Bonytt .
1,Norge er endelig med i et mesterskap .
1,"Og , i så måte kan fotball være et av mange godt egnede steder å få ut frustrasjoner , aggresjon og samtidig være med i et kollektiv med helt klare ambisjoner som strekker seg langt utover det å se fram til neste kamp ."
1,"Som en av spillerne sier ; fotball er også en form for rus , en god form for rus ."
1,Enig .
1,"Fotball og trening kan faktisk nesten redde verden , nesten altså ."
1,"Den sympatiske gjengen forteller nøkternt og ærlig om hvor og hvordan og hvorfor ballen ble byttet ut med dop , og etter hvert for noen med kriminalitet ."
1,Briljant thriller
1,« The American » er en briljant film .
1,"Regigrepene virker mer europeiske enn hollywoodske , både i den rolige rytmen i selve fortellerstrukturen , i stemningene , i presentasjonen av personene , i de filmatiske uttrykkene , uten at det noen gang blir tregt ."
1,"Filmen besitter en dyp nerve , den bygges finurlig opp , slik at hele tiden beholdes den ulmende spenningen og den tikkende uroen ."
1,Briljant .
1,Anbefales på det sterkeste .
0,Slitne « sjokk »
0,Barnlig « grøsser »
0,"Kamerat deres er i overkant begeistret for å dvele ved Arielle Kebbel dukkefjes , og skuespillerinnsatsene ellers er lite bemerkelsesverdige ."
0,"Sjokkeffektene er slitne , og de færreste over 13 vil bli særlig skremt ."
0,"Det er jo dumt , all den tid aldersgrensen er 15 ."
1,Drabantbyrock i toppklasse
1,"Dette kanadiske bandet forlater her delvis sitt sakrale preg som satte den mektige og lunefulle stemningen på de første albumene , « Funeral » ( 2004 ) og « Neon Bible » ( 2007 ) ."
1,"To mesterverk , for øvrig ."
1,Det låter bra også denne gangen .
1,"Litt annerledes , men du finner fortsatt storslagen og mektig rock hos Arcade Fire som gjør dem til et av verdens mest spennende og beste rockeband i verden akkurat nå ."
1,Det var en stor opplevelse begge ganger .
1,"Ikke bare fordi de lar instrumentene rullere medlemmene mellom , men fordi de også har en stil og innlevelse som fenger og fanger ."
1,Paret Win Butler og Regine Chassagne brenner .
1,Og det bobler og koker i bandet rundt dem .
1,"Jo da , Arcade Fire er fortsatt å regne med ."
1,Blant verdens beste rockeband .
1,Egil Hegerberger en morsom mann .
1,Hegerbergs store fordel er han er mer absurd enn platt .
1,"Mer Monty Python enn Benny Hill så å si , med tekstlinjer som « men en kjole lagd av ørner burde da være spesiell nok , tenkt hvor vanskelig det er å lære en ørn og sy » og « jeg murer mitt hår , jeg murer mitt skjegg » ."
0,For tydelig identitet ?
1,"Man kan mene mye om Kent , men at de etter mer enn 20 år som band har bevist at de har egenart , er det liten tvil om ."
1,"Rett som det er leverer de dessuten monumentale låter som det skal mye til å stå imot , om man vil eller ei , og det har gjort dem til et av Skandinavias mest populære band ."
1,Utfylt lydbilde
1,"Beats og synthlag befinner seg i en grundig utfylt pakke , ofte med piano , taktfaste trommer og flytende gitarlinjer ."
1,"Flere steder minner lydbildet om stadionrockveien Arcade Fire har tatt - i førstesingelen « 999 » med hamrende piano og strykere , i « Tänd på » -refrenget med discobass , piano og lyst synthunderlag - uten at det låter mindre Kent av den grunn ."
0,"Svakheten , og baksiden av « tydelig identitet » -medaljen , gjør seg imidlertid gjeldende også denne gang :"
1,Vakker avslutning
1,"Og mens Skambankt gjorde en overbevisende jobb , var ikke Dybdahl og gjengen hans noe svakere ."
1,"Hans melankolske høstpop fungerer like godt en varm sommernatt , og Dybdahl kikket opp på den stadig mer mørkeblå nattehimmelen og var så fornøyd , så fornøyd med det hele ."
1,"Han gleder seg over å stå på en scene , og han er fortsatt overrasket over at det går bra ."
1,"Han gikk til oppgaven med et uttrykt ønske om å skape magi , og klarte det tidvis ."
0,"Det som sviktet , var Silje Salomonsens koring på sangene som virkelig skulle løftet stemningen ; « A lovestory » , « Cecilia » og « Henry » ."
0,Kombinasjonen av en litt spinkel stemme og en dårlig lydmiks gjorde at hun nesten forsvant .
0,Da hjelper det ikke at hun debuterte på munnspill .
0,Allsang-forsøkene satt heller ikke helt .
1,Likevel ble det en fin avslutning på Quart .
1,"Bandet valgte å lage lange versjoner av sangene , der musikken slo som seige havdønninger mot oss — avbrutt av en og annen brottsjø ."
1,"Etter en årrekke sammen , er de svært så samspilte med Morten Johan Olsen og Øyvind Jakobsen på trommer og rytmeinstrumenter , Eirik Lye på bass , Øyvind Berekvam på steelgitar og Ådne Sæverud på orgel ."
1,Ikke minst satte sistnevnte sitt preg på lyden med herlig « gammeldags » orgelspill .
1,"Uendelig vakkert , ikke minst kombinert med en varm , sørlandsk sommernatt ."
1,Et verdig punktum for Quart 2005. geir.flatoe@aftenbladet.no
1,Respekt !
1,« På liv og død » gir et unikt og sterkt innblikk i et helt vanlig døgn for norske helsemedarbeidere .
1,Respekt !
1,Men dette er mye mer enn underholdning .
1,"Det er journalistikk , det er dokumentarisk - og slik serien er bygget opp , havner TV-skaperne ned på den riktige siden ."
1,Vi får også fakta og god informasjon ved hvert tilfelle og sitter ikke igjen med noen spørsmål hverken om hjerteklaff- eller hornhinneoperasjon .
1,Det føles godt at følelsene bare kommer helt av seg selv - uten føringer i noen av disse øyeblikkene .
1,For følelser blir det .
0,Men det kan kanskje bli vel krevende for TV-seeren med tre kvelder på rad .
1,"Ideen om å filme alt i løpet av et døgn er genial - og det må ha vært en vanvittig jobb , for ikke å snakke om alt etterarbeidet ."
1,Men ikke så vanvittig som den jobben norske helsemedarbeidere har hver eneste dag og natt .
1,En eminent skribent
1,"En kunne trodd at 630 sider er i meste laget for en roman , men denne er av en slik karakter at en blir glad for hver eneste en av dem ."
1,Carsten Jensen er så god skribent at han unngår langhalm og dødperioder ; alt han skriver er meningsbærende for historien .
1,Og den er helt rå .
0,Men kanskje ikke helt troverdig .
0,"For hvor sannsynlig er det at en dansk troppssjef hopper av fra det militære oppdraget i Afghanistan , får 13 av sine menn massakrert og driver egen krigføring med skiftende lokale allianser i et slags internettspill — bare for moro ? ? ?"
1,Men dødsspennende er det.Styrken til Carsten Jensen ligger i tre forhold :
1,Han er en eminent litterat som behersker det håndverksmessige til fingerspissene .
1,"Språket er skrelt til det nødvendigste , likevel billedskapende og flytende deilig ."
1,Oppdelingen i mange små kapitler med « cliff hangere » gjør den til en page turner .
1,Med en usedvanlig innsikt gir Jensen dybdepsykologiske innblikk i tenkningen og dilemmaene til flere av figurene i romanen .
1,Refleksjonene til offiseren som forhandler med afghanere i nærmiljøet til den danske militærleiren er alene verd lesningen av boka .
1,Her er mye anvendt menneskekunnskap .
1,Og så er Jensen en ener i å skrive gode fortellinger .
1,"Per-Mathias Høgmos gutter vant 1 - 0 i en tøff bortekamp i Baku og står med pene ni poeng etter møtene med Italia , Malta , Bulgaria og Aserbajdsjan ."
1,Ørjan Håskjold Nyland 5
0,Hadde merkelig lite å gjøre på den nymalte gressmatta i Baku .
1,Holdt konsentrasjonen oppe og maste hele tiden på fireren foran seg .
1,Omar Elabdellaoui 5
1,Ivrig offensivt og grei kontroll bakover .
1,Med fart og kvikke ben rydder han opp i mange potensielle problemer .
1,Håvard Nordtveit 6
1,Solid i begge ender av banen og avgjørende med sin heading etter Johansens corner .
1,Vegard Forren 5
1,God i oppspillsfasen med sin presise venstrefot .
1,Flink til å lese spillet .
1,I likhet med Nordtveit leverte han bedre enn mot Estland .
1,Tom Høgli 6
1,Konsentrert og trygg hele veien .
1,Ble satt på få prøver defensivt og kom ut av det slik han ofte gjør - bunnsolid .
1,Per Ciljan Skjelbred 4
0,For mange feilpasninger før pause .
0,Virker til tider stresset .
0,Ingen god landskamp av kapteinen som denne gang ikke ble byttet ut .
1,Alexander Tettey 5
1,Posisjonerte seg ofte riktig og fanget opp en rekke baller på den måten .
1,Stefan Johansen 6
1,Arkitekten da Norge skapte sin første sjanse og slo corneren som ga 0 - 1 .
1,Løp mye .
1,Mats Møller Dæhli 6
1,Norges beste - som sist .
1,Flink til å variere fra sin posisjon på venstrekanten .
1,Viste kapasiteten med et fantastisk raid etter pause .
0,Overraskende byttet ut få minutter senere .
0,Da ble Norge klart svakere .
1,Tarik Elyounoussi 4
1,Gult kort for filming allerede etter et kvarter .
0,Burde sentret og ikke skutt da Norge kom tre mot to midtveis i første omgang .
1,Håvard Nielsen 5
1,Sterk i lufta selv mot robuste stoppere og slo også keeperen i en duell i boksen før pause .
0,Mindre involvert etter pause og byttet ut .
0,Jone Samuelsen 3
0,Fikk gult kort tre minutter senere og leverte ingen stor prestasjon på venstresiden .
0,Det ender opp som et sammensurium av slitne klisjeer .
0,"Helten i « NeverDead » er Bryce Boltzmann , en mann som blomstrer med like mye sjarme som en overkjørt padde ."
0,"Dette har gjort ham til en bitter , alkoholisert mannsjåvinist ."
0,"Når Bryce i tillegg « dør » hvis hodet hans blir spist av en demon , fremstår det hele som mer provoserende enn originalt ."
0,Det tar en halv evighet å bytte våpen og all kampdynamikk forsvinner når våpnene i tillegg har presisjon som en dartspiller med tung promille .
1,Visuelt er det egentlig ikke så alt for mye i veien med opplevelsen .
0,Det som derimot er i veien med « NeverDead » er at det er de samme fiendene som kommer stort sett hver eneste gang og at alle kampene føles helt like .
0,"Det er armer og bein over alt , mens kameraet leker tivoli ."
0,"Man skal også holde styr på partneren Arcadia , en ung kvinne som etter standarden har blitt utstyrt med mer i puppen enn i pappen ."
0,Arcadia er ikke til særlig stor hjelp når det komme til å nedkjempe fiendene .
0,Hun er i det hele tatt en jevnt over menigsløs følgesvenn som fungerer til lite annet enn mottager av de platte kommentarene til Bryce .
0,"For « morsomhetene » til Bryce er det aller , aller verste med dette spillet ."
0,Når han ruller på hodet sitt og sier « I hope this doesn't mess up my hair » for nihundredeogåttifemte gang har man mest lyst til å skru av lyden .
0,Det hjelper heller ikke på at all dialog er levert med en innlevelse som vanligvis er forbeholdt pornoindustrien .
0,At spillets beste opplevelse er den ufattelig naturtro teksturen på sengepleddet til Arcadia burde vel si sitt .
0,Kanskje fordi Ewan McGregor og Colin Farrell ikke overbeviser som arbeiderklassebrødre .
1,Har Allen rett og slett bommet på castingen ?
0,"Vi vet jo at folk drepes for bagateller , så kanskje er ikke dette et godt poeng , men jeg føler dette er et nøkkelproblem ved Allens film denne gangen ."
0,Dårlig match
0,"Kanskje er jeg blendet av overskrifter som ikke har med film å gjøre , men de fremstår ikke veldig troverdig som verken brødre eller arbeiderklasseramp ."
0,Og noen dramatiske sekvenser mot slutten av filmen er preget av litt frynsete skuespill .
0,"” Cassandra ’ s dream ” er en av Woody Allens svakeste filmer på en stund , og kanskje et tegn på at han har oppholdt seg lenge nok i England ."
1,Intenst og ubehagelig om jakten på Osama bin Laden
1,Filmatisk er scenene ekstremt ubehagelige å være vitne til ; også for hovedpersonen Maya .
1,Filmen er også en demonstrasjon av Kathryn Bigelows posisjon som en av Hollywoods fremste krigsfilmregissører .
0,"Det , mener jeg , er en forkjær tilnærming til Bigelows filmer ."
1,"Hennes måte å lage krigsfilm på åpner , etter mitt syn , for selvstendig tenkning rundt filmenes tematikk ."
1,Det er en kvalitet i seg selv .
1,"De distinkte , filmatiske kvalitetene kommer i tillegg ."
1,"Slik oppnår Bigelow det samme som i « The Hurt Locker » ; en intens , isende følelse av ikke bare å være til stede , men midt inne i hendelsene ."
1,"Det gjør « Zero Dark Thirty » til en uhyre spennende film , selv om man kjenner utgangen på dramaet ."
1,"Spilt av Jessica Chastain , fremstilles Maya som det råskinnet hun presenterer seg som ."
1,"Hun er den intelligente detektiven som tar over ved hjelp av tankearbeid , etter at en nyvalgt Obama har erklært nulltoleranse for tortur ( en etterretningsmetode som ikke førte til noe , åpenbart ) ."
0,Før gjennombruddet slet hun med å få jobb fordi filmindustrien syntes hun så gammeldags ut .
1,"Malik grep fatt i akkurat dette , og brukte hennes ytre for alt det var verdt ."
1,En påfølgende birolle i « Barnepiken » antydet evnen til å spille på et bredt register .
1,"Slik sett , er filmen en maktdemonstrasjon også fra Chastains side ."
1,"Sist , men ikke minst , demonstrerer Alexandre Desplat hvorfor han er verdens mest etterspurte filmkomponist akkurat nå ."
1,"Musikken hans er en oppvisning av distinkte , elegante understrekninger og fremhevinger , og en ren nytelse for øret ."
0,Tullmannens læregutt
0,"Dette er en slik film man umiddelbart , vi snakker i løpet av det første minuttet med spilletid , skjønner at kommer til å bli nesten transcendentalt verdiløs ."
0,Og « Seventh Son – den siste lærling » « skuffer ikke » :
0,"Dette oppkoket av « moderne » fantasy-klisjeer – ja , den har hekser ; ja , den har drager ; ja , den har en « magisk stein » , kan du vel skjønne – kan være den mest avsindig sjelløse CGI-suckathonen siden « Van Helsing » ( 2004 ) ."
0,"Historien er det samme gamle førmoderne « godt mot ondt » -dilldallet , simpelt gjenfortalt utelukkende som et påskudd for å « motivere » et par dølle slagscener ."
0,Mindre gode skuespillere tygges opp og spyttes ut .
0,Ben Barnes er blek og uinteressant i en blek og uinteressant helterolle .
1,Trond Brænne gikk bort i mars i fjor og etterlot seg mange fine fortellinger for barn og unge .
1,"Gode fortellinger som tematiserer ulike situasjoner og lett gjenkjennelige følelser for barna , med karakteristiske og bustete illustrasjoner av Dybvik ."
1,Testet med stort hell
1,"Her er punktet som gjør boken god , et helt annet blikk på det alle var så redd for ."
1,"Fortellingen er hos undertegnede testet på tre barn , med stort hell , nysgjerrighet og diskusjon ."
1,Satyricon ødela sørlandsidyllen
1,Men det er ikke så rart når et av Norgesmest etablerte black metal-band gjester en klubbscene i Kristiansand for førstegang på 20 år — navnet er Satyricon .
1,"""Det starter tungt og seigt med riffet fra """" Voice ofShadows """" - første låt på deres nye album , som også er et av deres fetesteriff ."""
1,Denne uken gikk det selvtitulerte albumet deres opp på førsteplasspå salgslistene .
1,Satyr er en mester i å engasjere publikum som gjør althan ber dem om .
1,Han eier scenen og gjør sin fremførelse med selvtillit ogoverbevisning .
1,"Mikrofonstativet hans er formet som en forkel , og racket tiltrommeslager Frost er alternativt bygget opp av spissede greiner - det erherlig harry ."
1,Frost leder bandet gjennom temposkifter og mer ellermindre avanserte riff .
1,Han headbanger heftig mens han går fra den eneblastbeaten til den andre .
1,Bandet spiller tight og har mer en nok overskudd tilå være med på sceneshowet til Satyr og Frost .
0,Den eneste som ødelegger fordette gjennomførte visuelle uttrykket er en keyboardist som spøkelsesaktig stårstille i en krok og nærmest kjeder seg .
1,"""Etter en lang stund med høylytt black metalmusikk , er detperfekt at bandet velger å fremføre låten """" The Infinity Of Time AndSpace """" - den lengste , men også den mest dynamiske låten fra deres sisteutgivelse ."""
0,Dessverre prater publikum for høyt til at vi kan nyte de lavestepartiene .
1,"""Bandet blir klappet inn til ekstranummer og stemningennår nye høyder med låten """" Mother North """" , samt budskapet fra Satyr omat publikum måtte være med på å ødelegge sørlandsidyllen i kveld ."""
1,"""Låten """" K.I.N.G """" er selvfølgelig den siste , og Satyricon var konge for allemetalfans i kveld ."""
1,"Det er krevende å lese Steve Sem-Sandbergs ( 1958 ) faktabaserte romaner , sprengfylte av lidelse , fornedring , fanatisme og hat , perversjoner og menneskeforakt , av all tenkelig – og for de fleste av oss helst utenkelig , før vi blir satt på det – livsens ondskap :"
1,"« De fattige i Lodz » ( på norsk i 2010 ) er en monumental roman fra polsk jødeghetto under andre verdenskrig , om en befolknings systematiserte desimering ."
0,"Det dreier seg under nazismen og hitlerismen om utryddelse som statlig politikk , samvittighetsfullt eksekvert av ideologiske fanatikere uten samvittighet , eller av helt « vanlige » , pliktoppfyllende mennesker uten moralsk kompass ."
0,"Ved testing og grotesk eksperimentering på barna , blir de fleste vanskjøttet og deformert til døde , eller de blir avlivet når de ikke lenger er interessante til forsøk ."
1,"For å se hvordan Adrian Zieglers liv arter seg , fra vanskjøttet barndom , til eutanasi-institusjonen og videre , er det alene verdt å følge Sem-Sandberg gjennom de mange sidene ."
1,"Han gjør det med romanteknisk kunstferdighet , ikke minst med tid— og stedsprang , vekslinger mellom rein fiksjonsdikting og bruk av samtidige legejournaler og domspapirer ."
1,"Den som ikke blir rystende berørt av « De utvalgte » , må være forherdet til det immune ."
0,"I romanens etterliv blir kanskje det aller uhyrligste hvordan så mange på tysk område etter krigen ikke så ut til å kjenne ansvar og skyld , eller faktisk erklærte at de ikke visste hva som skjedde i konsentrasjons- og eutanasileirene , at de ikke så det landskapet de beveget seg i ."
1,"Spør noen ennå om romaner har en samtidig , politisk funksjon ?"
0,Horribel gjemsel
0,Psykologisk dypdykks-thriller forfaller til klisjé-sprøyte .
0,Hvor går det egentlig galt ?
0,I et kort øyeblikk blir det litt for åpenbart hvem den egentlige skurken er .
0,Og det virker som filmen - for å « unnskylde » seg - åpner hele lageret av velkjente og godt brukte skrekkeffekter .
1,Men det åpner altså bra :
1,"Samspilet mellom de to , den 61 år gamle superveteranen Robert De Niro , og det bare elleve år gamle naturfenomenet Dakota Fanning , gir frydefulle stunder ."
1,De Niro overskygger på ingen måte sin langt yngre - og usannsynlig uttrykksfulle - kollega .
1,Bedre enn bra nok
1,"""Action-scenene bærer den femte """" Die hard """" -filmen , for det finnes verken engasjerende følsomhet eller elegante replikker mellom far og sønn McClane når de destruerer det som er igjen av Russland ."""
0,Jeg får av og til en forstyrrende følelse av å se Han Innante med Modern Warfare-tunge automatvåpen .
0,"Russerne er stort sett proteinhjerna torpedoer med panser-torsoer , og de ser ut som analfabetiske statister fra en Dolph Lundgren-film ."
1,"Allerede tidlig i filmen gjennomfører Moore et demolition derby gjennom Moskvas gater der Willis på sitt beste overkjører rushtrafikken i sin robuste Mercedes , mens bilmerker fra flere verdenshjørner kaster seg rundt i sanseløse turnoppvisninger og blir knust til resirkulasjonsmaterale som tyggegummi-Ladaer ."
1,Vi liker det .
0,Skikkelig vond jernverk .
0,Handlingen starter som pysestoff .
1,"En fengsla dissident blir trua av en slags russisk Alec Baldwin som påstår at han eier alle i rettssalen , en påminnelse om det vidunderlige demokratiet som oppsto etter Gorbatsjov ."
0,"Sønnen er sur og McClane litt defensiv , og for å være helt ærlig ønska jeg at de skulle komme bort fra hverandre ganske kvikt ."
0,Han har fjeset og humøret til Vinnie Jones og blir ikke tålelig før han omsider smiler .
0,"Far og sønn driver med kjerringaktig småkrangling , og samtalene kommer ikke til å skape forventninger om at replikk-forfatterne i USA er på bedringens vei ."
0,I ei tid da halve USA går arbeidsledige klager denne filmen på de som faktisk utøver et yrke .
0,"Det er ikke bare sviskete Oprah-skitt , men politisk umusikalsk i tillegg ."
1,Filmen redder seg av gårde til det mest uventa stedet i verden .
0,"Hvis folk ikke hadde snakket til hverandre i det hele tatt , ville denne filmen vært perfekt ."
0,Nå er den bare litt mer enn bra nok .
0,Det er likevel mogleg at albumet hadde vore tent med ei litt mindre ærbødig innstilling til sine musikalske førebilete .
1,"""Det er ei jamnt over sterk oppstilling av låtsnekkeri , som ikkje minst viser fram korleis bandet greier å ivareta ein variert dynamikk , samstundes som dei held seg på trygg avstand frå dei farlege ytterpunkta """" sidrumpa """" og """" frenetisk """" ."""
0,Hovudinnvendinga mot albumet er at den strengt bakovervendte haldninga stundom gjer det vanskeleg å tilleggja musikken noko som helst tyngde .
0,"""Der band som The Cramps og The Mummies' styrke låg i å tilføra sine inspirasjonskjelder frå 1960-talet ein klar samtidig brodd , bevegar Death By Unga Bunga innimellom litt for nære sjangerpastisj-grensa - med låtar som """" Feel Alright """" og """" Mary Jane """" som eit par døme ."""
0,Ikkje minst tekstane lir under denne problemstillinga .
0,"Kriteria her verkar å vera at det rimar sånn nokonlunde , og at det på inga måter avslører at me no lever i eit moderne , norsk samfunn ( der svært få jenter heiter Mary Jane ) ."
1,"Death By Unga Bunga har openbart musikalsk overskot , og er , om ryktene stemmer , eit skikkeleg godt liveband ."
0,Nokre sperringar ligg likevel i vegen for å oppleva The Kids Are Up To No Good som eit særskild substansielt album .
1,"« Ghostdini » er en r&b-inspirert ; liten sak , en hyllest til kjærlighet og sex med dets oppturer , nedturer og — i Ghosts tilfelle — hysterisk morsomme absurditeter ."
1,Med et metaforspekket språk og en følelse av at det alltid er noe som står på spill .
1,"Men selv om det blir drama når han finner kona i seng med kabeloperatøren på « Guest House » , er det også umulig å ikke le seg skakk av en kjærlighetssyk Ghostface med paisley-pyjamas på « Forever » ."
